Date and time (UTC),Rocket,Rocket,Flight number,Launch site,Launch site,LSP,LSP,Year
14 May[60] 13:12,,,,,,,,2009
14 May[60] 13:12,,Herschel[61],ESA,Sun–Earth L2,Infrared astronomy,In orbit,Operational,2009
14 May[60] 13:12,,Planck[62],ESA,Sun–Earth L2,Space telescope,In orbit,Operational,2009
16 May 00:57,Proton-M / Briz-M Enhanced,Proton-M / Briz-M Enhanced,,Baikonur Site 200/39,Baikonur Site 200/39,International Launch Services,International Launch Services,2009
16 May 00:57,,,,,,,,2009
16 May 00:57,,ProtoStar II,ProtoStar,Geosynchronous,Communications,In orbit,Operational,2009
19 May 23:55,Minotaur I,Minotaur I,,MARS LP-0B,MARS LP-0B,Orbital Sciences,Orbital Sciences,2009
19 May 23:55,,,,,,,,2009
19 May 23:55,,TacSat-3,USAF-RL,Low Earth,Technology demonstration,30 April 2012,Successful,2009
19 May 23:55,,PharmaSat,NASA,Low Earth,Biological,14 August 2012,Successful,2009
19 May 23:55,,⚀ AeroCube 3,Aerospace Corporation,Low Earth,Technology demonstration,6 January 2011,Successful,2009
19 May 23:55,,⚀ HawkSat I[63],HISS,Low Earth,Technology demonstration[63][64],4 September 2011,Successful,2009
19 May 23:55,,⚀ CP6[63],CalPoly,Low Earth,Technology demonstration,6 October 2011,Successful,2009
19 May 23:55,,All payloads except TacSat-3 and Pharmasat are CubeSats.,All payloads except TacSat-3 and Pharmasat are CubeSats.,All payloads except TacSat-3 and Pharmasat are CubeSats.,All payloads except TacSat-3 and Pharmasat are CubeSats.,All payloads except TacSat-3 and Pharmasat are CubeSats.,All payloads except TacSat-3 and Pharmasat are CubeSats.,2009
21 May 21:53,Soyuz-2.1a / Fregat,Soyuz-2.1a / Fregat,,Plesetsk Site 43/4,Plesetsk Site 43/4,RVSN RF,RVSN RF,2009
21 May 21:53,,,,,,,,2009
21 May 21:53,,Meridian 2[66],VKS,Intended: Molniya Achieved: Medium Earth,Communications,23 April 2021 04:48[69],Launch failure[68],2009
21 May 21:53,,"Core vehicle second stage shut down five seconds early,[65] attempt to compensate using Fregat resulted in propellent depletion during second of three burns[66] Satellite reached a lower orbit than expected, and despite being expected to be recoverable to fully operational status[67] was unable to recover.[68]","Core vehicle second stage shut down five seconds early,[65] attempt to compensate using Fregat resulted in propellent depletion during second of three burns[66] Satellite reached a lower orbit than expected, and despite being expected to be recoverable to fully operational status[67] was unable to recover.[68]","Core vehicle second stage shut down five seconds early,[65] attempt to compensate using Fregat resulted in propellent depletion during second of three burns[66] Satellite reached a lower orbit than expected, and despite being expected to be recoverable to fully operational status[67] was unable to recover.[68]","Core vehicle second stage shut down five seconds early,[65] attempt to compensate using Fregat resulted in propellent depletion during second of three burns[66] Satellite reached a lower orbit than expected, and despite being expected to be recoverable to fully operational status[67] was unable to recover.[68]","Core vehicle second stage shut down five seconds early,[65] attempt to compensate using Fregat resulted in propellent depletion during second of three burns[66] Satellite reached a lower orbit than expected, and despite being expected to be recoverable to fully operational status[67] was unable to recover.[68]","Core vehicle second stage shut down five seconds early,[65] attempt to compensate using Fregat resulted in propellent depletion during second of three burns[66] Satellite reached a lower orbit than expected, and despite being expected to be recoverable to fully operational status[67] was unable to recover.[68]",2009
27 May 10:34:42,Soyuz-FG,Soyuz-FG,,Baikonur Site 1/5,Baikonur Site 1/5,Roscosmos,Roscosmos,2009
27 May 10:34:42,,,,,,,,2009
27 May 10:34:42,,Soyuz TMA-15,Roscosmos,Low Earth (ISS),Expedition 20,1 December 07:17,Successful,2009
27 May 10:34:42,,"Crewed flight with three cosmonauts, established first permanent six-man crew on the ISS.","Crewed flight with three cosmonauts, established first permanent six-man crew on the ISS.","Crewed flight with three cosmonauts, established first permanent six-man crew on the ISS.","Crewed flight with three cosmonauts, established first permanent six-man crew on the ISS.","Crewed flight with three cosmonauts, established first permanent six-man crew on the ISS.","Crewed flight with three cosmonauts, established first permanent six-man crew on the ISS.",2009
← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → June[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → June[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → June[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → June[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → June[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → June[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → June[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → June[edit],2009
← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec →,,,,,,,,2009
18 June[70] 21:32,Atlas V 401,Atlas V 401,,Cape Canaveral SLC-41,Cape Canaveral SLC-41,United Launch Alliance,United Launch Alliance,2009
18 June[70] 21:32,,,,,,,,2009
18 June[70] 21:32,,LRO,NASA,Selenocentric,Lunar orbiter,In orbit,Operational,2009
18 June[70] 21:32,,LCROSS,NASA,High Earth (TLI),Lunar impactor,9 October 11:37,Successful,2009
18 June[70] 21:32,,LCROSS observed the upper stage impacting the Cabeus crater on the Moon at 11:31 on 9 October shortly before its own impact into the same crater. The LCROSS spacecraft confirmed the presence of water at the Lunar South Pole.[5],LCROSS observed the upper stage impacting the Cabeus crater on the Moon at 11:31 on 9 October shortly before its own impact into the same crater. The LCROSS spacecraft confirmed the presence of water at the Lunar South Pole.[5],LCROSS observed the upper stage impacting the Cabeus crater on the Moon at 11:31 on 9 October shortly before its own impact into the same crater. The LCROSS spacecraft confirmed the presence of water at the Lunar South Pole.[5],LCROSS observed the upper stage impacting the Cabeus crater on the Moon at 11:31 on 9 October shortly before its own impact into the same crater. The LCROSS spacecraft confirmed the presence of water at the Lunar South Pole.[5],LCROSS observed the upper stage impacting the Cabeus crater on the Moon at 11:31 on 9 October shortly before its own impact into the same crater. The LCROSS spacecraft confirmed the presence of water at the Lunar South Pole.[5],LCROSS observed the upper stage impacting the Cabeus crater on the Moon at 11:31 on 9 October shortly before its own impact into the same crater. The LCROSS spacecraft confirmed the presence of water at the Lunar South Pole.[5],2009
21 June 21:50,Zenit-3SLB,Zenit-3SLB,,Baikonur Site 45/1,Baikonur Site 45/1,Land Launch,Land Launch,2009
21 June 21:50,,,,,,,,2009
21 June 21:50,,MEASAT-3a,MEASAT,Geosynchronous,Communications,In orbit,Operational,2009
27 June 22:51[71],"Delta IV-M+ (4,2)","Delta IV-M+ (4,2)",,Cape Canaveral SLC-37B,Cape Canaveral SLC-37B,United Launch Alliance,United Launch Alliance,2009
27 June 22:51[71],,,,,,,,2009
27 June 22:51[71],,GOES-O (GOES-14),NOAA / NASA,Geosynchronous,Meteorology,In orbit,Operational,2009
30 June 19:10,Proton-M / Briz-M Enhanced,Proton-M / Briz-M Enhanced,,Baikonur Site 200/39,Baikonur Site 200/39,International Launch Services,International Launch Services,2009
30 June 19:10,,,,,,,,2009
30 June 19:10,,Sirius FM-5 (RadioSat-5),Sirius XM,Geosynchronous,Communications,In orbit,Operational,2009
← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → July[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → July[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → July[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → July[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → July[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → July[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → July[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → July[edit],2009
← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec →,,,,,,,,2009
1 July 17:52[72],Ariane 5 ECA,Ariane 5 ECA,,Kourou ELA-3,Kourou ELA-3,Arianespace,Arianespace,2009
1 July 17:52[72],,,,,,,,2009
1 July 17:52[72],,TerreStar-1,TerreStar,Geosynchronous,Communications,In orbit,Operational,2009
6 July 01:26,Rokot / Briz-KM,Rokot / Briz-KM,,Plesetsk Site 133/3,Plesetsk Site 133/3,VKS,VKS,2009
6 July 01:26,,,,,,,,2009
6 July 01:26,,Kosmos 2451 (Rodnik),VKS,Low Earth,Communications,In orbit,Operational,2009
6 July 01:26,,Kosmos 2452 (Rodnik),VKS,Low Earth,Communications,In orbit,Operational,2009
6 July 01:26,,Kosmos 2453 (Rodnik),VKS,Low Earth,Communications,In orbit,Operational,2009
14 July 03:35[73],Falcon 1,Falcon 1,,Omelek,Omelek,SpaceX,SpaceX,2009
14 July 03:35[73],,,,,,,,2009
14 July 03:35[73],,RazakSat-1 (MACSat),ATSB,Low Earth,Earth observation,In orbit,Spacecraft failure,2009
14 July 03:35[73],,Final flight of Falcon 1.[4],Final flight of Falcon 1.[4],Final flight of Falcon 1.[4],Final flight of Falcon 1.[4],Final flight of Falcon 1.[4],Final flight of Falcon 1.[4],2009
15 July[71] 22:03,Space Shuttle Endeavour[44],Space Shuttle Endeavour[44],,Kennedy LC-39A,Kennedy LC-39A,United Space Alliance,United Space Alliance,2009
15 July[71] 22:03,,,,,,,,2009
15 July[71] 22:03,,STS-127,NASA,Low Earth (ISS),ISS assembly,31 July 14:48,Successful,2009
15 July[71] 22:03,,JEM-EF,JAXA,Low Earth (ISS),ISS assembly,In orbit,Operational,2009
15 July[71] 22:03,,AggieSat 2,NASA,Low Earth,Technology demonstration,17 March 2010 18:26[74],Partial spacecraft failure Successful,2009
15 July[71] 22:03,,BEVO-1,NASA,Low Earth,Technology demonstration,17 March 2010 18:26[74],Partial spacecraft failure Successful,2009
15 July[71] 22:03,,Castor[75],NRL,Low Earth,Atmospheric science,18 August 2010 17:48[76],Successful,2009
15 July[71] 22:03,,Pollux[75],NRL,Low Earth,Atmospheric science,29 March 2010,Successful,2009
15 July[71] 22:03,,"Crewed flight with seven astronauts, AggieSat 2 and BEVO-1 collectively designated Dragonsat, Castor and Pollux collectively designated ANDE-2, both deployed on 30 July; Dragonsat at 12:34:30 UTC and ANDE-2 at 17:23:02; Dragonsat satellites failed to separate from each other.","Crewed flight with seven astronauts, AggieSat 2 and BEVO-1 collectively designated Dragonsat, Castor and Pollux collectively designated ANDE-2, both deployed on 30 July; Dragonsat at 12:34:30 UTC and ANDE-2 at 17:23:02; Dragonsat satellites failed to separate from each other.","Crewed flight with seven astronauts, AggieSat 2 and BEVO-1 collectively designated Dragonsat, Castor and Pollux collectively designated ANDE-2, both deployed on 30 July; Dragonsat at 12:34:30 UTC and ANDE-2 at 17:23:02; Dragonsat satellites failed to separate from each other.","Crewed flight with seven astronauts, AggieSat 2 and BEVO-1 collectively designated Dragonsat, Castor and Pollux collectively designated ANDE-2, both deployed on 30 July; Dragonsat at 12:34:30 UTC and ANDE-2 at 17:23:02; Dragonsat satellites failed to separate from each other.","Crewed flight with seven astronauts, AggieSat 2 and BEVO-1 collectively designated Dragonsat, Castor and Pollux collectively designated ANDE-2, both deployed on 30 July; Dragonsat at 12:34:30 UTC and ANDE-2 at 17:23:02; Dragonsat satellites failed to separate from each other.","Crewed flight with seven astronauts, AggieSat 2 and BEVO-1 collectively designated Dragonsat, Castor and Pollux collectively designated ANDE-2, both deployed on 30 July; Dragonsat at 12:34:30 UTC and ANDE-2 at 17:23:02; Dragonsat satellites failed to separate from each other.",2009
21 July 03:57:43,Kosmos-3M,Kosmos-3M,,Plesetsk Site 132/1,Plesetsk Site 132/1,RVSN RF,RVSN RF,2009
21 July 03:57:43,,,,,,,,2009
21 July 03:57:43,,Kosmos 2454 (Parus),VKS,Low Earth,Navigation Communications,In orbit,Operational,2009
21 July 03:57:43,,Sterkh-1,Roscosmos,Low Earth,Communications Search and rescue,In orbit,Spacecraft failure,2009
24 July 10:56:51,Soyuz-U,Soyuz-U,,Baikonur Site 1/5,Baikonur Site 1/5,Roscosmos,Roscosmos,2009
24 July 10:56:51,,,,,,,,2009
24 July 10:56:51,,Progress M-67,Roscosmos,Low Earth (ISS),ISS logistics,27 September 10:19:11,Successful,2009
24 July 10:56:51,,Final flight of original Progress-M; ISS flight 34P,Final flight of original Progress-M; ISS flight 34P,Final flight of original Progress-M; ISS flight 34P,Final flight of original Progress-M; ISS flight 34P,Final flight of original Progress-M; ISS flight 34P,Final flight of original Progress-M; ISS flight 34P,2009
29 July 18:46,Dnepr,Dnepr,,Baikonur Site 109/95,Baikonur Site 109/95,ISC Kosmotras,ISC Kosmotras,2009
29 July 18:46,,,,,,,,2009
29 July 18:46,,DubaiSat-1,EIAST,Low Earth (SSO),Earth observation,In orbit,Operational,2009
29 July 18:46,,Deimos-1,Deimos Space,Low Earth (SSO),Earth observation,In orbit,Operational,2009
29 July 18:46,,UK-DMC 2,BNSC (2009-2010) UKSA (2010—),Low Earth (SSO),Earth observation,In orbit,Operational,2009
29 July 18:46,,Nanosat 1B,INTA,Low Earth (SSO),Earth observation,In orbit,Operational,2009
29 July 18:46,,AprizeSat-3,LatinSat,Low Earth (SSO),Communications,In orbit,Operational,2009
29 July 18:46,,AprizeSat-4,LatinSat,Low Earth (SSO),Communications,In orbit,Operational,2009
← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → August[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → August[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → August[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → August[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → August[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → August[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → August[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → August[edit],2009
← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec →,,,,,,,,2009
11 August 19:47,Proton-M / Briz-M,Proton-M / Briz-M,,Baikonur Site 200/39,Baikonur Site 200/39,International Launch Services,International Launch Services,2009
11 August 19:47,,,,,,,,2009
11 August 19:47,,AsiaSat 5,AsiaSat,Geosynchronous,Communications,In orbit,Operational,2009
17 August 10:35:00,Delta II 7925-9.5,Delta II 7925-9.5,,Cape Canaveral SLC-17A,Cape Canaveral SLC-17A,United Launch Alliance,United Launch Alliance,2009
17 August 10:35:00,,,,,,,,2009
17 August 10:35:00,,USA-206 (GPS IIR-21/M8),U.S. Air Force,Medium Earth,Navigation,In orbit,Operational,2009
17 August 10:35:00,,"Final launch from SLC-17A,[50] final GPS IIR launch, final flight of Delta II 7925","Final launch from SLC-17A,[50] final GPS IIR launch, final flight of Delta II 7925","Final launch from SLC-17A,[50] final GPS IIR launch, final flight of Delta II 7925","Final launch from SLC-17A,[50] final GPS IIR launch, final flight of Delta II 7925","Final launch from SLC-17A,[50] final GPS IIR launch, final flight of Delta II 7925","Final launch from SLC-17A,[50] final GPS IIR launch, final flight of Delta II 7925",2009
21 August 22:09,Ariane 5 ECA,Ariane 5 ECA,,Kourou ELA-3,Kourou ELA-3,Arianespace,Arianespace,2009
21 August 22:09,,,,,,,,2009
21 August 22:09,,JCSAT-12,SKY Perfect JSAT Group,Geosynchronous,Communications,In orbit,Operational,2009
21 August 22:09,,Optus D3,Optus,Geosynchronous,Communications,In orbit,Operational,2009
25 August[80] 08:00,Naro-1,Naro-1,,Naro[81],Naro[81],Khrunichev / KARI[81],Khrunichev / KARI[81],2009
25 August[80] 08:00,,,,,,,,2009
25 August[80] 08:00,,STSAT-2A,KARI[82],Intended: Low Earth,Technology demonstration,25 August,Launch failure[83],2009
25 August[80] 08:00,,"Maiden flight of Naro-1,[77] first South Korean orbital launch attempt (with Russian assistance). First flight of Angara Universal Rocket Module (used as first stage), half of payload fairing failed to separate, failed to reach orbit.[78][79]","Maiden flight of Naro-1,[77] first South Korean orbital launch attempt (with Russian assistance). First flight of Angara Universal Rocket Module (used as first stage), half of payload fairing failed to separate, failed to reach orbit.[78][79]","Maiden flight of Naro-1,[77] first South Korean orbital launch attempt (with Russian assistance). First flight of Angara Universal Rocket Module (used as first stage), half of payload fairing failed to separate, failed to reach orbit.[78][79]","Maiden flight of Naro-1,[77] first South Korean orbital launch attempt (with Russian assistance). First flight of Angara Universal Rocket Module (used as first stage), half of payload fairing failed to separate, failed to reach orbit.[78][79]","Maiden flight of Naro-1,[77] first South Korean orbital launch attempt (with Russian assistance). First flight of Angara Universal Rocket Module (used as first stage), half of payload fairing failed to separate, failed to reach orbit.[78][79]","Maiden flight of Naro-1,[77] first South Korean orbital launch attempt (with Russian assistance). First flight of Angara Universal Rocket Module (used as first stage), half of payload fairing failed to separate, failed to reach orbit.[78][79]",2009
29 August 03:59,Space Shuttle Discovery,Space Shuttle Discovery,,Kennedy LC-39A,Kennedy LC-39A,United Space Alliance,United Space Alliance,2009
